filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_083034c1.0di-1ch3dfc0.0file_sum_ok.txt	0.729	0.633	0.809	0.564	295.327	184.946	0.07	-1.0	-1.0	-1.0	-1.0	369.387	500.0	0	5
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_083034c1.0di-1ch3dfc0.0file_sum_ok.txt	0.767	0.776	0.808	0.743	120.909	119.153	0.482	-1.0	-1.0	-1.0	-1.0	471.32	500.0	0	6
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_083034c1.0di-1ch3dfc0.0file_sum_ok.txt	0.765	0.694	0.759	0.573	175.602	220.574	0.252	-1.0	-1.0	-1.0	-1.0	569.756	500.0	0	7
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_083034c1.0di-1ch3dfc0.0file_sum_ok.txt	0.725	0.776	0.72	0.691	217.114	181.736	0.512	-1.0	-1.0	-1.0	-1.0	642.972	290.0	0	8
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_083034c1.0di-1ch3dfc0.0file_sum_ok.txt	0.578	0.347	0.352	0.5	1483.569	2108.745	0.0	-1.0	-1.0	-1.0	-1.0	686.074	6.0	0	9
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_083034c1.0di-1ch3dfc0.0file_sum_ok.txt	0.734	0.673	0.718	0.569	229.918	284.245	0.271	-1.0	-1.0	-1.0	-1.0	785.834	489.0	1	0
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_084347c1.0di-1ch3dfc0.0file_sum_ok.txt	0.88	0.62	0.76	0.691	99.71	610.089	0.4	-1.0	-1.0	-1.0	-1.0	101.368	500.0	0	1
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_084347c1.0di-1ch3dfc0.0file_sum_ok.txt	0.719	0.7	0.712	0.583	226.667	275.882	0.337	-1.0	-1.0	-1.0	-1.0	154.21	95.0	0	2
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_084347c1.0di-1ch3dfc0.0file_sum_ok.txt	0.765	0.735	0.796	0.618	149.668	220.236	0.409	-1.0	-1.0	-1.0	-1.0	213.406	145.0	0	3
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_084347c1.0di-1ch3dfc0.0file_sum_ok.txt	0.688	0.429	0.414	0.562	1016.309	1482.261	0.217	-1.0	-1.0	-1.0	-1.0	303.792	500.0	0	4
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_084347c1.0di-1ch3dfc0.0file_sum_ok.txt	0.903	0.694	0.846	0.68	61.423	225.428	0.354	-1.0	-1.0	-1.0	-1.0	379.944	401.0	0	5
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_084347c1.0di-1ch3dfc0.0file_sum_ok.txt	0.797	0.694	0.775	0.586	123.048	283.669	0.252	-1.0	-1.0	-1.0	-1.0	442.257	159.0	0	6
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_084347c1.0di-1ch3dfc0.0file_sum_ok.txt	0.765	0.51	0.499	0.625	518.568	1346.992	0.322	-1.0	-1.0	-1.0	-1.0	531.979	500.0	0	7
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_084347c1.0di-1ch3dfc0.0file_sum_ok.txt	0.856	0.857	0.835	0.794	83.581	91.022	0.695	-1.0	-1.0	-1.0	-1.0	587.587	143.0	0	8
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_084347c1.0di-1ch3dfc0.0file_sum_ok.txt	0.643	0.347	0.363	0.5	552.966	883.972	0.0	-1.0	-1.0	-1.0	-1.0	632.865	31.0	0	9
results/metahitIBD_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_084347c1.0di-1ch3dfc0.0file_sum_ok.txt	0.752	0.612	0.569	0.694	511.726	787.449	0.434	-1.0	-1.0	-1.0	-1.0	727.685	500.0	1	0
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_104339c1.0di-1ch3dfc0.0file_sum_ok.txt	0.625	0.667	0.705	0.667	230.874	171.155	0.447	-1.0	-1.0	-1.0	-1.0	84.459	222.0	0	1
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_104339c1.0di-1ch3dfc0.0file_sum_ok.txt	0.587	0.708	0.581	0.708	287.869	226.167	0.513	-1.0	-1.0	-1.0	-1.0	163.413	190.0	0	2
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_104339c1.0di-1ch3dfc0.0file_sum_ok.txt	0.531	0.696	0.796	0.708	382.624	243.243	0.505	-1.0	-1.0	-1.0	-1.0	252.322	345.0	0	3
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_104339c1.0di-1ch3dfc0.0file_sum_ok.txt	0.593	0.783	0.736	0.792	300.901	235.584	0.633	-1.0	-1.0	-1.0	-1.0	338.417	322.0	0	4
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_104339c1.0di-1ch3dfc0.0file_sum_ok.txt	0.431	0.565	0.577	0.545	490.666	488.037	0.223	-1.0	-1.0	-1.0	-1.0	419.734	259.0	0	5
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_104339c1.0di-1ch3dfc0.0file_sum_ok.txt	0.45	0.522	0.64	0.523	424.908	330.927	0.0	-1.0	-1.0	-1.0	-1.0	488.29	168.0	0	6
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_104339c1.0di-1ch3dfc0.0file_sum_ok.txt	0.502	0.696	0.593	0.705	420.951	302.586	0.479	-1.0	-1.0	-1.0	-1.0	573.736	409.0	0	7
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_104339c1.0di-1ch3dfc0.0file_sum_ok.txt	0.469	0.565	0.622	0.545	430.794	389.581	0.223	-1.0	-1.0	-1.0	-1.0	645.81	253.0	0	8
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_104339c1.0di-1ch3dfc0.0file_sum_ok.txt	0.488	0.652	0.788	0.652	395.148	275.047	0.303	-1.0	-1.0	-1.0	-1.0	718.418	247.0	0	9
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_104339c1.0di-1ch3dfc0.0file_sum_ok.txt	0.526	0.609	0.606	0.591	334.982	290.24	0.322	-1.0	-1.0	-1.0	-1.0	788.148	201.0	1	0
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_105656c1.0di-1ch3dfc0.0file_sum_ok.txt	0.591	0.542	0.571	0.542	243.358	280.69	0.209	-1.0	-1.0	-1.0	-1.0	90.243	38.0	0	1
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_105656c1.0di-1ch3dfc0.0file_sum_ok.txt	0.75	0.708	0.744	0.708	125.124	99.102	0.513	-1.0	-1.0	-1.0	-1.0	177.579	59.0	0	2
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_105656c1.0di-1ch3dfc0.0file_sum_ok.txt	0.89	0.652	0.861	0.701	50.726	176.787	0.371	-1.0	-1.0	-1.0	-1.0	266.457	92.0	0	3
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_105656c1.0di-1ch3dfc0.0file_sum_ok.txt	0.512	0.478	0.548	0.5	454.26	448.773	0.0	-1.0	-1.0	-1.0	-1.0	353.713	70.0	0	4
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_105656c1.0di-1ch3dfc0.0file_sum_ok.txt	0.847	0.826	0.847	0.818	68.815	75.845	0.691	-1.0	-1.0	-1.0	-1.0	442.989	60.0	0	5
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_105656c1.0di-1ch3dfc0.0file_sum_ok.txt	0.589	0.522	0.507	0.5	310.021	440.314	0.0	-1.0	-1.0	-1.0	-1.0	529.778	51.0	0	6
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_105656c1.0di-1ch3dfc0.0file_sum_ok.txt	0.727	0.913	0.891	0.913	143.754	156.066	0.826	-1.0	-1.0	-1.0	-1.0	619.191	73.0	0	7
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_105656c1.0di-1ch3dfc0.0file_sum_ok.txt	0.646	0.565	0.545	0.545	223.529	292.78	0.223	-1.0	-1.0	-1.0	-1.0	708.763	62.0	0	8
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_105656c1.0di-1ch3dfc0.0file_sum_ok.txt	0.737	0.522	0.512	0.5	684.829	1348.261	0.0	-1.0	-1.0	-1.0	-1.0	814.943	347.0	0	9
results/Quin_gut_liver_cirrhosis_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_105656c1.0di-1ch3dfc0.0file_sum_ok.txt	0.761	0.696	0.707	0.682	113.727	184.588	0.479	-1.0	-1.0	-1.0	-1.0	903.889	69.0	1	0
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_075758c1.0di-1ch3dfc0.0file_sum_ok.txt	0.582	0.583	0.641	0.583	302.123	322.636	0.302	-1.0	-1.0	-1.0	-1.0	49.355	276.0	0	1
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_075758c1.0di-1ch3dfc0.0file_sum_ok.txt	0.606	0.667	0.573	0.667	247.408	233.229	0.447	-1.0	-1.0	-1.0	-1.0	85.851	175.0	0	2
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_075758c1.0di-1ch3dfc0.0file_sum_ok.txt	0.531	0.652	0.705	0.667	300.178	304.207	0.439	-1.0	-1.0	-1.0	-1.0	120.255	143.0	0	3
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_075758c1.0di-1ch3dfc0.0file_sum_ok.txt	0.584	0.565	0.604	0.604	303.822	251.935	0.295	-1.0	-1.0	-1.0	-1.0	161.151	248.0	0	4
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_075758c1.0di-1ch3dfc0.0file_sum_ok.txt	0.584	0.609	0.623	0.591	317.301	294.893	0.322	-1.0	-1.0	-1.0	-1.0	200.705	211.0	0	5
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_075758c1.0di-1ch3dfc0.0file_sum_ok.txt	0.569	0.696	0.68	0.682	336.954	228.235	0.479	-1.0	-1.0	-1.0	-1.0	247.248	315.0	0	6
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_075758c1.0di-1ch3dfc0.0file_sum_ok.txt	0.55	0.652	0.634	0.636	316.939	355.874	0.405	-1.0	-1.0	-1.0	-1.0	295.032	328.0	0	7
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_075758c1.0di-1ch3dfc0.0file_sum_ok.txt	0.545	0.522	0.585	0.523	352.657	338.453	0.0	-1.0	-1.0	-1.0	-1.0	337.273	239.0	0	8
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_075758c1.0di-1ch3dfc0.0file_sum_ok.txt	0.545	0.652	0.692	0.659	375.658	217.063	0.405	-1.0	-1.0	-1.0	-1.0	381.905	303.0	0	9
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_075758c1.0di-1ch3dfc0.0file_sum_ok.txt	0.598	0.522	0.56	0.523	348.396	307.713	0.0	-1.0	-1.0	-1.0	-1.0	429.003	274.0	1	0
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_080516c1.0di-1ch3dfc0.0file_sum_ok.txt	0.769	0.667	0.791	0.667	104.683	124.968	0.447	-1.0	-1.0	-1.0	-1.0	38.798	66.0	0	1
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_080516c1.0di-1ch3dfc0.0file_sum_ok.txt	0.75	0.625	0.608	0.625	170.582	250.312	0.378	-1.0	-1.0	-1.0	-1.0	74.565	92.0	0	2
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_080516c1.0di-1ch3dfc0.0file_sum_ok.txt	0.914	0.478	0.523	0.5	161.565	1651.533	0.0	-1.0	-1.0	-1.0	-1.0	137.64	500.0	0	3
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_080516c1.0di-1ch3dfc0.0file_sum_ok.txt	0.713	0.609	0.643	0.667	177.126	214.672	0.371	-1.0	-1.0	-1.0	-1.0	171.24	52.0	0	4
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_080516c1.0di-1ch3dfc0.0file_sum_ok.txt	0.55	0.565	0.558	0.568	317.699	321.034	0.223	-1.0	-1.0	-1.0	-1.0	205.02	63.0	0	5
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_080516c1.0di-1ch3dfc0.0file_sum_ok.txt	0.617	0.565	0.573	0.545	248.076	268.719	0.223	-1.0	-1.0	-1.0	-1.0	237.257	38.0	0	6
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_080516c1.0di-1ch3dfc0.0file_sum_ok.txt	0.531	0.609	0.559	0.591	308.825	316.111	0.322	-1.0	-1.0	-1.0	-1.0	269.483	51.0	0	7
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_080516c1.0di-1ch3dfc0.0file_sum_ok.txt	0.545	0.565	0.543	0.545	404.333	406.598	0.223	-1.0	-1.0	-1.0	-1.0	305.683	78.0	0	8
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_080516c1.0di-1ch3dfc0.0file_sum_ok.txt	0.675	0.609	0.589	0.591	205.654	286.342	0.322	-1.0	-1.0	-1.0	-1.0	339.934	54.0	0	9
results/Quin_gut_liver_cirrhosis_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_080516c1.0di-1ch3dfc0.0file_sum_ok.txt	0.55	0.565	0.54	0.545	333.795	367.747	0.223	-1.0	-1.0	-1.0	-1.0	371.44	47.0	1	0
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_114459c1.0di-1ch3dfc0.0file_sum_ok.txt	0.356	0.459	0.469	0.5	1442.137	1524.809	0.0	-1.0	-1.0	-1.0	-1.0	104.647	321.0	0	1
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_114459c1.0di-1ch3dfc0.0file_sum_ok.txt	0.325	0.459	0.469	0.5	1415.203	1680.131	0.0	-1.0	-1.0	-1.0	-1.0	194.393	283.0	0	2
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_114459c1.0di-1ch3dfc0.0file_sum_ok.txt	0.301	0.459	0.469	0.5	1561.914	1734.598	0.0	-1.0	-1.0	-1.0	-1.0	280.754	134.0	0	3
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_114459c1.0di-1ch3dfc0.0file_sum_ok.txt	0.306	0.472	0.468	0.5	1555.711	1675.94	0.0	-1.0	-1.0	-1.0	-1.0	367.611	243.0	0	4
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_114459c1.0di-1ch3dfc0.0file_sum_ok.txt	0.352	0.472	0.468	0.5	1464.378	1642.372	0.0	-1.0	-1.0	-1.0	-1.0	450.038	194.0	0	5
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_114459c1.0di-1ch3dfc0.0file_sum_ok.txt	0.413	0.472	0.468	0.5	1212.214	1523.215	0.0	-1.0	-1.0	-1.0	-1.0	543.28	343.0	0	6
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_114459c1.0di-1ch3dfc0.0file_sum_ok.txt	0.385	0.472	0.468	0.5	1321.187	1617.211	0.0	-1.0	-1.0	-1.0	-1.0	630.889	265.0	0	7
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_114459c1.0di-1ch3dfc0.0file_sum_ok.txt	0.379	0.472	0.468	0.5	1285.712	1711.786	0.0	-1.0	-1.0	-1.0	-1.0	725.429	348.0	0	8
